EventKey,Pen,Place,Name,Team,Country,Time,DeltaTime,Distance,Time Normal,Base,Gender,UID,ARR,ARRBand,EventRating,EventRatingBand,AgeBand,Pen Group,Week,Type,Points,Elevation,Pen Size,Pen Group,Total Rating,Pen Rating,Pen Range,Race Type
100216,0,17,Xianquan Lai,,chn,6796.4,474814.0,70499.843,,0,Bot,Bot5997,983,Silver 3,983,Silver 3,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,236,807,43,Silver,48762,1134,0.20,Climb
100216,0,18,Zhiyuan Sun,,tpe,6796.8,475143.0,70499.843,,0,Bot,Bot5674,943,Silver 3,943,Silver 3,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,231,807,43,Silver,48762,1134,0.20,Climb
100216,0,19,Lavínia Domingues,,bra,6796.8,475179.0,70499.843,,0,Bot,Bot288,953,Silver 3,953,Silver 3,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,227,807,43,Silver,48762,1134,0.20,Climb
100216,0,20,Lupe Goodwin,,eng,6796.9,475256.0,70499.843,,0,Bot,Bot8289,834,Silver 2,834,Silver 2,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,222,807,43,Silver,48762,1134,0.20,Climb
100216,0,21,Yutai Koong,,chn,6797.1,475484.0,70499.843,,0,Bot,Bot5290,1041,Gold 1,1041,Gold 1,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,218,807,43,Gold,48762,1134,0.20,Climb
100216,0,22,Mohammed Amrani,,mar,6822.5,500924.0,70499.843,,0,Bot,Bot956,984,Silver 3,984,Silver 3,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,214,807,43,Silver,48762,1134,0.20,Climb
100216,0,23,Sebastian Lang,Heat,ger,6822.7,501072.0,70499.843,,0,Bot,Bot9607,967,Silver 3,967,Silver 3,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,209,807,43,Silver,48762,1134,0.20,Climb
100216,0,24,Karolina Albrecht,,ger,6822.9,501235.0,70499.843,,0,Bot,Bot6741,997,Silver 3,997,Silver 3,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,205,807,43,Silver,48762,1134,0.20,Climb
100216,0,25,David Beck,,lie,6854.0,532349.0,70499.843,,0,Bot,Bot8466,1067,Gold 1,1067,Gold 1,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,201,807,43,Gold,48762,1134,0.20,Climb
100216,0,26,Omar Sahraoui,,alg,6902.6,580986.0,70499.843,,0,Bot,Bot8549,993,Silver 3,993,Silver 3,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,196,807,43,Silver,48762,1134,0.20,Climb
100216,0,27,Tom Ghan,Allkin Racing,usa,6919.3,597732.0,70499.843,,0,Male,59E553BC6444171B,974,Silver 3,974,Silver 3,60-64,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,192,807,43,Silver,48762,1134,0.20,Climb
100216,0,28,Arthur Desmet,Aguda,bel,6920.0,598354.0,70499.843,,0,Bot,Bot5133,961,Silver 3,961,Silver 3,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,187,807,43,Silver,48762,1134,0.20,Climb
100216,0,29,Harold Stanton,Monova,usa,6923.7,602101.0,70499.843,,0,Bot,Bot7119,1007,Gold 1,1007,Gold 1,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,183,807,43,Gold,48762,1134,0.20,Climb
100216,0,30,Elena Pelletier,Fujikai,can,6932.6,611028.0,70499.843,,0,Bot,Bot5013,897,Silver 2,897,Silver 2,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,179,807,43,Silver,48762,1134,0.20,Climb
100216,0,31,Judson Richard,,eng,6956.1,634469.0,70499.843,,0,Bot,Bot5164,956,Silver 3,956,Silver 3,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,174,807,43,Silver,48762,1134,0.20,Climb
100216,0,32,Anthony Williams,,dma,6957.7,636089.0,70499.843,,0,Bot,Bot469,1031,Gold 1,1031,Gold 1,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,170,807,43,Gold,48762,1134,0.20,Climb
100216,0,33,Lars Ødegård,,nor,6983.5,661930.0,70499.843,,0,Bot,Bot5277,1039,Gold 1,1039,Gold 1,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,165,807,43,Gold,48762,1134,0.20,Climb
100216,0,34,Romeo Melis,YES,ita,6984.0,662343.0,70499.843,,0,Bot,Bot3735,1021,Gold 1,1021,Gold 1,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,161,807,43,Gold,48762,1134,0.20,Climb
100216,0,35,Bonnie Bass,,nzl,6984.0,662367.0,70499.843,,0,Bot,Bot2797,941,Silver 3,941,Silver 3,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,157,807,43,Silver,48762,1134,0.20,Climb
100216,0,36,Henrietta Kelly,,rsa,7041.4,719812.0,70499.843,,0,Bot,Bot3078,827,Silver 2,827,Silver 2,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,152,807,43,Silver,48762,1134,0.20,Climb
100216,0,37,Samnang Sok,Fiber Shot,cam,7282.5,960902.0,70499.843,,0,Bot,Bot316,691,Bronze 3,691,Bronze 3,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,148,807,43,Bronze,48762,1134,0.20,Climb
100216,0,38,Pylyp Kulik,,ukr,7322.6,1001005.0,70499.843,,0,Bot,Bot6856,849,Silver 2,849,Silver 2,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,144,807,43,Silver,48762,1134,0.20,Climb
100216,0,39,Devon Bond,Delta,rsa,7323.9,1002289.0,70499.843,,0,Bot,Bot4921,767,Silver 1,767,Silver 1,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,139,807,43,Silver,48762,1134,0.20,Climb
100216,0,40,Juliette Martens,,bel,7327.3,1005649.0,70499.843,,0,Bot,Bot3777,691,Bronze 3,691,Bronze 3,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,135,807,43,Bronze,48762,1134,0.20,Climb
100216,0,41,Seppo Parviainen,,fin,7350.6,1028999.0,70499.843,,0,Bot,Bot8081,969,Silver 3,969,Silver 3,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,130,807,43,Silver,48762,1134,0.20,Climb
100216,0,42,Aron Lambert,Formix,usa,7350.8,1029134.0,70499.843,,0,Bot,Bot5017,769,Silver 1,769,Silver 1,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,126,807,43,Silver,48762,1134,0.20,Climb
100216,0,43,Samantha Henderson,HCOM,can,7350.9,1029292.0,70499.843,,0,Bot,Bot9101,1002,Gold 1,1002,Gold 1,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,122,807,43,Gold,48762,1134,0.20,Climb
100216,0,DNF,Christie Eaton,,rsa,6972.6,0.0,61486.699,,0,Bot,Bot8782,667,Bronze 3,667,Bronze 3,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,,807,43,Bronze,48762,1134,0.20,Climb
100216,0,DNF,Roland Renaud,,fra,7032.6,0.0,63046.703,,0,Bot,Bot2967,1014,Gold 1,1014,Gold 1,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,,807,43,Gold,48762,1134,0.20,Climb
100216,0,DNF,Concordio Navarro,Kumori,phi,7092.6,0.0,64242.429,,0,Bot,Bot5640,706,Silver 1,706,Silver 1,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,,807,43,Silver,48762,1134,0.20,Climb
100216,0,DNF,Ralf Wolf,,sui,7152.6,0.0,65909.46,,0,Bot,Bot3057,726,Silver 1,726,Silver 1,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,,807,43,Silver,48762,1134,0.20,Climb
100216,0,DNF,Kaisa Hänninen,,fin,7212.6,0.0,66758.57,,0,Bot,Bot6587,731,Silver 1,731,Silver 1,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,,807,43,Silver,48762,1134,0.20,Climb
100216,0,DNF,Brenton Drake,,usa,7272.6,0.0,67846.992,,0,Bot,Bot2493,700,Silver 1,700,Silver 1,,Gold 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,,807,43,Silver,48762,1134,0.20,Climb
100217,0,1,Tingtai Khong,,chn,5809.0,0.0,70499.843,,0,Bot,Bot4571,1733,Diamond 2,1733,Diamond 2,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,433,807,46,Diamond,73899,1607,0.13,Climb
100217,0,2,Luis Guerrero,,col,5809.9,892.0,70499.843,,0,Bot,Bot8075,1632,Diamond 1,1632,Diamond 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,428,807,46,Diamond,73899,1607,0.13,Climb
100217,0,3,Guadalupe Robles,,gbr,5810.0,990.0,70499.843,,0,Bot,Bot9983,1593,Platinum 3,1593,Platinum 3,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,422,807,46,Platinum,73899,1607,0.13,Climb
100217,0,4,Robert Kennedy,HCOM,irl,5822.2,13201.0,70499.843,,0,Bot,Bot7601,1620,Diamond 1,1620,Diamond 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,417,807,46,Diamond,73899,1607,0.13,Climb
100217,0,5,Lon Huber,AI Thunder,nzl,5822.2,13218.0,70499.843,,0,Bot,Bot7700,1696,Diamond 1,1696,Diamond 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,411,807,46,Diamond,73899,1607,0.13,Climb
100217,0,6,Lasse Ikonen,Sherpa,fin,5822.3,13279.0,70499.843,,0,Bot,Bot8120,1571,Platinum 3,1571,Platinum 3,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,406,807,46,Platinum,73899,1607,0.13,Climb
100217,0,7,Werner Kaiser,,aut,5847.7,38749.0,70499.843,,0,Bot,Bot8068,1393,Platinum 1,1393,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,400,807,46,Platinum,73899,1607,0.13,Climb
100217,0,8,Wendell Shannon,,swe,5848.4,39362.0,70499.843,,0,Bot,Bot4857,1620,Diamond 1,1620,Diamond 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,395,807,46,Diamond,73899,1607,0.13,Climb
100217,0,9,Van Montgomery,,gbr,5848.4,39392.0,70499.843,,0,Bot,Bot3097,1376,Platinum 1,1376,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,390,807,46,Platinum,73899,1607,0.13,Climb
100217,0,10,Joshua Burgess,Titans,gbr,5848.6,39577.0,70499.843,,0,Bot,Bot6430,1389,Platinum 1,1389,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,384,807,46,Platinum,73899,1607,0.13,Climb
100217,0,11,Guy McCall,Roklit,usa,5874.2,65191.0,70499.843,,0,Bot,Bot5512,1661,Diamond 1,1661,Diamond 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,379,807,46,Diamond,73899,1607,0.13,Climb
100217,0,12,Arseni Koplowitz,Hinal,mne,5876.3,67326.0,70499.843,,0,Bot,Bot231,1662,Diamond 1,1662,Diamond 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,373,807,46,Diamond,73899,1607,0.13,Climb
100217,0,13,Ben Russell,M4shup Collective,gbr,5891.5,82553.0,70499.843,,0,Male,1F07CD9C7D4685AC,1578,Platinum 3,1578,Platinum 3,35-39,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,368,807,46,Platinum,73899,1607,0.13,Climb
100217,0,14,Nabil Anwar,,uae,5891.9,82900.0,70499.843,,0,Bot,Bot9287,1414,Platinum 2,1414,Platinum 2,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,362,807,46,Platinum,73899,1607,0.13,Climb
100217,0,15,Adam Stuart,,sco,5892.0,82975.0,70499.843,,0,Bot,Bot4980,1380,Platinum 1,1380,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,357,807,46,Platinum,73899,1607,0.13,Climb
100217,0,16,Santos Giles,Optech,usa,5941.9,132890.0,70499.843,,0,Bot,Bot1718,1592,Platinum 3,1592,Platinum 3,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,351,807,46,Platinum,73899,1607,0.13,Climb
100217,0,17,Rusty White,Dashix,aus,5991.0,182031.0,70499.843,,0,Bot,Bot711,1597,Platinum 3,1597,Platinum 3,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,346,807,46,Platinum,73899,1607,0.13,Climb
100217,0,18,Lukas Tuominen,,fin,5991.0,182031.0,70499.843,,0,Bot,Bot1799,1390,Platinum 1,1390,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,341,807,46,Platinum,73899,1607,0.13,Climb
100217,0,19,Florian Bertrand,Heat,fra,6041.3,232288.0,70499.843,,0,Bot,Bot9807,1627,Diamond 1,1627,Diamond 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,335,807,46,Diamond,73899,1607,0.13,Climb
100217,0,20,Ron Crane,,aus,6043.9,234887.0,70499.843,,0,Bot,Bot8975,1389,Platinum 1,1389,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,330,807,46,Platinum,73899,1607,0.13,Climb
100217,0,21,Gilbert Meyer,,fra,6065.4,256449.0,70499.843,,0,Bot,Bot7160,1404,Platinum 2,1404,Platinum 2,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,324,807,46,Platinum,73899,1607,0.13,Climb
100217,0,22,Anthony Arnaud,,fra,6066.2,257220.0,70499.843,,0,Bot,Bot7256,1391,Platinum 1,1391,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,319,807,46,Platinum,73899,1607,0.13,Climb
100217,0,23,Linus Keller,,ger,6066.4,257419.0,70499.843,,0,Bot,Bot4984,1362,Platinum 1,1362,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,313,807,46,Platinum,73899,1607,0.13,Climb
100217,0,24,Szabolcs Nagy,YES,hun,6066.5,257460.0,70499.843,,0,Bot,Bot6635,1350,Platinum 1,1350,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,308,807,46,Platinum,73899,1607,0.13,Climb
100217,0,25,Joshua Atkins,,rsa,6066.6,257641.0,70499.843,,0,Bot,Bot969,1370,Platinum 1,1370,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,302,807,46,Platinum,73899,1607,0.13,Climb
100217,0,26,George Clucas,Monova,iom,6066.6,257655.0,70499.843,,0,Bot,Bot2219,1401,Platinum 2,1401,Platinum 2,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,297,807,46,Platinum,73899,1607,0.13,Climb
100217,0,27,Forrest Beck,,aus,6066.7,257707.0,70499.843,,0,Bot,Bot8843,1346,Platinum 1,1346,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,292,807,46,Platinum,73899,1607,0.13,Climb
100217,0,28,Hassan Al-Khatib,,syr,6066.8,257857.0,70499.843,,0,Bot,Bot3077,1408,Platinum 2,1408,Platinum 2,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,286,807,46,Platinum,73899,1607,0.13,Climb
100217,0,29,Gabrielius Kazlauskas,HCOM,ltu,6067.0,258001.0,70499.843,,0,Bot,Bot201,1366,Platinum 1,1366,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,281,807,46,Platinum,73899,1607,0.13,Climb
100217,0,30,Arthur Seymour,,bah,6067.0,258019.0,70499.843,,0,Bot,Bot5250,1366,Platinum 1,1366,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,275,807,46,Platinum,73899,1607,0.13,Climb
100217,0,31,Jame Wood,,rsa,6092.3,283296.0,70499.843,,0,Bot,Bot4585,1349,Platinum 1,1349,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,270,807,46,Platinum,73899,1607,0.13,Climb
100217,0,32,Jakob Hilti,,lie,6136.3,327330.0,70499.843,,0,Bot,Bot51,1354,Platinum 1,1354,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,264,807,46,Platinum,73899,1607,0.13,Climb
100217,0,33,Maxime Fontaine,,fra,6147.9,338925.0,70499.843,,0,Bot,Bot4597,1380,Platinum 1,1380,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,259,807,46,Platinum,73899,1607,0.13,Climb
100217,0,34,Arthur Le Gros,,jey,6148.0,338993.0,70499.843,,0,Bot,Bot3358,1387,Platinum 1,1387,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,253,807,46,Platinum,73899,1607,0.13,Climb
100217,0,35,Jochen Hübner,,sui,6148.0,339005.0,70499.843,,0,Bot,Bot4146,1389,Platinum 1,1389,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,248,807,46,Platinum,73899,1607,0.13,Climb
100217,0,36,Elijah Smith,Patriot,wal,6148.0,339046.0,70499.843,,0,Bot,Bot2208,1367,Platinum 1,1367,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,242,807,46,Platinum,73899,1607,0.13,Climb
100217,0,37,Jerald Barker,,rsa,6148.5,339517.0,70499.843,,0,Bot,Bot6388,1355,Platinum 1,1355,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,237,807,46,Platinum,73899,1607,0.13,Climb
100217,0,38,Daniel Pereira,Capital,esp,6148.9,339890.0,70499.843,,0,Bot,Bot4524,1369,Platinum 1,1369,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,232,807,46,Platinum,73899,1607,0.13,Climb
100217,0,39,Allan Reyna,Saitama,usa,6149.1,340087.0,70499.843,,0,Bot,Bot4034,1372,Platinum 1,1372,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,226,807,46,Platinum,73899,1607,0.13,Climb
100217,0,40,Eric Lemoine,,fra,6149.2,340221.0,70499.843,,0,Bot,Bot6162,1401,Platinum 2,1401,Platinum 2,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,221,807,46,Platinum,73899,1607,0.13,Climb
100217,0,41,Rory Robertson,Titans,sco,6177.7,368676.0,70499.843,,0,Bot,Bot7230,1374,Platinum 1,1374,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,215,807,46,Platinum,73899,1607,0.13,Climb
100217,0,42,Russ Ashley,,eng,6177.9,368876.0,70499.843,,0,Bot,Bot1077,1381,Platinum 1,1381,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,210,807,46,Platinum,73899,1607,0.13,Climb
100217,0,43,Florian Girard,,fra,6215.9,406918.0,70499.843,,0,Bot,Bot5861,1355,Platinum 1,1355,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,204,807,46,Platinum,73899,1607,0.13,Climb
100217,0,44,Jonathon Deleon,,usa,6223.6,414630.0,70499.843,,0,Bot,Bot3563,1359,Platinum 1,1359,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,199,807,46,Platinum,73899,1607,0.13,Climb
100217,0,45,Yurui Ten,Windsail,chn,6224.9,415890.0,70499.843,,0,Bot,Bot5523,1391,Platinum 1,1391,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,193,807,46,Platinum,73899,1607,0.13,Climb
100217,0,46,Dobroslav Pulszky,Aspire,srb,6225.0,416004.0,70499.843,,0,Bot,Bot1229,1368,Platinum 1,1368,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,188,807,46,Platinum,73899,1607,0.13,Climb
100217,0,DNF,Minjun Ran,,kor,5936.9,0.0,66629.585,,0,Bot,Bot2172,1408,Platinum 2,1408,Platinum 2,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,,807,46,Platinum,73899,1607,0.13,Climb
100217,0,DNF,Fraser Kinnaird,,sco,6003.7,0.0,67530.453,,0,Bot,Bot2453,1365,Platinum 1,1365,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,,807,46,Platinum,73899,1607,0.13,Climb
100217,0,DNF,Igor Ibišević,,svk,6063.7,0.0,68230,,0,Bot,Bot2090,1379,Platinum 1,1379,Platinum 1,,Diamond 2,Week 01 | Great Ocean Road Race,Spring Classics 2026,,807,46,Platinum,73899,1607,0.13,Climb
101384,0,1,Matthew Forshaw,M4shup Collective,gbr,6028.7,0.0,78294.882,,0,Male,347714C6B348797B,1692,Diamond 1,1692,Diamond 1,55-59,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,403,477,48,Diamond,76848,1601,0.37,Sprint
101384,0,2,Tingtai Khong,,chn,6028.8,108.0,78294.882,,0,Bot,Bot4571,1745,Diamond 2,1745,Diamond 2,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,398,477,48,Diamond,76848,1601,0.37,Sprint
101384,0,3,Robert Kennedy,HCOM,irl,6028.9,196.0,78294.882,,0,Bot,Bot7601,1627,Diamond 1,1627,Diamond 1,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,392,477,48,Diamond,76848,1601,0.37,Sprint
101384,0,4,Borys Nesterenko,Meisterkuhl,ukr,6030.0,1346.0,78294.882,,0,Bot,Bot4422,1497,Platinum 2,1497,Platinum 2,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,386,477,48,Platinum,76848,1601,0.37,Sprint
101384,0,5,Rusty White,Dashix,aus,6030.1,1402.0,78294.882,,0,Bot,Bot711,1596,Platinum 3,1596,Platinum 3,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,380,477,48,Platinum,76848,1601,0.37,Sprint
101384,0,6,Barry Church,True Form,usa,6030.3,1580.0,78294.882,,0,Bot,Bot1315,1546,Platinum 3,1546,Platinum 3,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,374,477,48,Platinum,76848,1601,0.37,Sprint
101384,0,7,Filip Černý,,svk,6030.3,1636.0,78294.882,,0,Bot,Bot1553,1556,Platinum 3,1556,Platinum 3,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,368,477,48,Platinum,76848,1601,0.37,Sprint
101384,0,8,Lasse Ikonen,Sherpa,fin,6030.5,1863.0,78294.882,,0,Bot,Bot8120,1606,Diamond 1,1606,Diamond 1,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,362,477,48,Diamond,76848,1601,0.37,Sprint
101384,0,9,Santos Giles,Optech,usa,6030.6,1931.0,78294.882,,0,Bot,Bot1718,1572,Platinum 3,1572,Platinum 3,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,356,477,48,Platinum,76848,1601,0.37,Sprint
101384,0,10,Wendell Shannon,,swe,6030.6,1963.0,78294.882,,0,Bot,Bot4857,1638,Diamond 1,1638,Diamond 1,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,351,477,48,Diamond,76848,1601,0.37,Sprint
101384,0,11,Ben Russell,M4shup Collective,gbr,6031.1,2454.0,78294.882,,0,Male,1F07CD9C7D4685AC,1572,Platinum 3,1572,Platinum 3,35-39,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,345,477,48,Platinum,76848,1601,0.37,Sprint
101384,0,12,Arseni Koplowitz,Hinal,mne,6031.3,2595.0,78294.882,,0,Bot,Bot231,1656,Diamond 1,1656,Diamond 1,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,339,477,48,Diamond,76848,1601,0.37,Sprint
101384,0,13,Guy McCall,Roklit,usa,6031.4,2731.0,78294.882,,0,Bot,Bot5512,1667,Diamond 1,1667,Diamond 1,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,333,477,48,Diamond,76848,1601,0.37,Sprint
101384,0,14,Nikola Serdarušić,,cze,6032.2,3516.0,78294.882,,0,Bot,Bot1352,1488,Platinum 2,1488,Platinum 2,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,327,477,48,Platinum,76848,1601,0.37,Sprint
101384,0,15,Jebediah Nielsen,Douvan,gbr,6032.7,4004.0,78294.882,,0,Bot,Bot2936,1539,Platinum 3,1539,Platinum 3,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,321,477,48,Platinum,76848,1601,0.37,Sprint
101384,0,16,Lon Huber,AI Thunder,nzl,6033.8,5137.0,78294.882,,0,Bot,Bot7700,1686,Diamond 1,1686,Diamond 1,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,315,477,48,Diamond,76848,1601,0.37,Sprint
101384,0,17,Florian Bertrand,Heat,fra,6096.5,67815.0,78294.882,,0,Bot,Bot9807,1619,Diamond 1,1619,Diamond 1,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,309,477,48,Diamond,76848,1601,0.37,Sprint
101384,0,18,Luis Guerrero,,col,6096.9,68222.0,78294.882,,0,Bot,Bot8075,1636,Diamond 1,1636,Diamond 1,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,304,477,48,Diamond,76848,1601,0.37,Sprint
101384,0,19,Guadalupe Robles,,gbr,6097.0,68362.0,78294.882,,0,Bot,Bot9983,1606,Diamond 1,1606,Diamond 1,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,298,477,48,Diamond,76848,1601,0.37,Sprint
101384,0,20,Mansour Salem,,uae,6100.7,71985.0,78294.882,,0,Bot,Bot7051,1520,Platinum 3,1520,Platinum 3,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,292,477,48,Platinum,76848,1601,0.37,Sprint
101384,0,21,Hiro Kinoshita,,jpn,6227.8,199088.0,78294.882,,0,Bot,Bot1197,1483,Platinum 2,1483,Platinum 2,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,286,477,48,Platinum,76848,1601,0.37,Sprint
101384,0,22,Michael Franke,,aut,6227.9,199183.0,78294.882,,0,Bot,Bot8655,1546,Platinum 3,1546,Platinum 3,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,280,477,48,Platinum,76848,1601,0.37,Sprint
101384,0,23,Mykhailo Miroshnichenko,Eckleson,ukr,6229.5,200788.0,78294.882,,0,Bot,Bot4027,1549,Platinum 3,1549,Platinum 3,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,274,477,48,Platinum,76848,1601,0.37,Sprint
101384,0,24,Wout Mathieu,,bel,6396.5,367804.0,78294.882,,0,Bot,Bot4893,1488,Platinum 2,1488,Platinum 2,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,268,477,48,Platinum,76848,1601,0.37,Sprint
101384,0,25,Sam Carr,,irl,6688.7,660016.0,78294.882,,0,Male,43E79B19CD19653E,1060,Gold 1,1060,Gold 1,Senior,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,262,477,48,Gold,76848,1601,0.37,Sprint
101384,0,26,Nico Winkler,Douvan,sui,6689.2,660493.0,78294.882,,0,Bot,Bot5236,1274,Gold 3,1274,Gold 3,,Diamond 1,Week 02 | Trofeo Palma,Spring Classics 2026,257,477,48,Gold,76848,1601,0.37,Sprint
